,URBRUR,REGION,AGE,edu_attainment,occupation,gender,length_withoutfood,length_withoutcleanh20,length_withoutmeds,length_withoutfuel,length_withoutcash,frequency_sansfood,living_conditions,remittances,compare_conditions,econ_conditions,Qwelfare
1468,1,306,25,0,0,2,1,2,2,1,2,3,1,0,2,1,0
1469,1,306,41,14,1,1,0,0,0,0,0,7,2,0,4,1,0.25
1470,2,306,39,5,0,2,0,2,0,0,2,5,3,0,3,4,0.75
1471,2,306,43,1,0,1,0,3,2,0,3,5,2,0,4,4,0
1472,2,306,30,8,1,1,1,3,2,1,2,3,4,0,2,2,0.75
1473,2,306,21,0,0,2,2,2,3,0,3,3,1,0,1,1,0
1474,2,306,34,1,0,2,3,3,3,3,3,5,1,0,2,3,0
1475,2,306,27,14,1,1,0,2,0,0,2,3,4,0,3,4,0
1476,2,306,32,1,0,2,0,0,0,0,3,3,4,0,3,4,0
1477,2,306,45,3,0,1,0,1,1,1,2,5,3,0,3,3,0.5
1478,2,306,28,5,1,2,1,1,1,1,2,2,1,0,2,2,0.75
1479,2,306,27,0,0,2,2,3,3,0,3,5,2,0,2,1,0.5
1480,2,306,29,5,0,1,2,2,2,0,3,3,2,0,3,2,0.75
1481,2,306,25,1,0,2,3,3,3,3,0,4,1,0,2,9,0
1482,2,306,30,0,0,1,2,2,2,2,3,5,1,0,2,2,0
1483,2,306,29,1,1,2,0,3,2,0,3,3,3,0,4,4,0.75
1484,2,306,41,8,0,1,0,0,2,0,3,3,3,0,3,3,0
1485,2,306,32,12,1,2,1,1,1,0,2,4,2,0,3,2,0
1486,2,306,35,8,0,1,0,0,1,0,2,2,2,0,3,2,0.5
1487,2,306,29,0,0,2,3,3,3,0,3,3,1,0,1,1,0.5
1488,2,306,39,3,0,1,2,2,2,0,3,3,2,0,2,1,0.5
1489,2,306,28,0,0,2,4,4,4,1,4,6,1,0,1,1,0
1490,2,306,56,3,0,1,0,3,0,0,3,3,3,0,3,4,0.75
1491,2,306,26,1,0,2,0,3,0,0,3,5,3,0,3,4,0
1492,2,306,31,1,0,1,2,2,2,0,3,3,1,0,1,2,0
1493,1,306,24,1,0,2,2,2,2,1,4,5,2,0,2,3,0
1494,1,306,25,3,0,1,2,3,1,1,3,5,1,1,3,4,0
1495,1,306,39,1,1,1,0,0,2,0,2,3,2,0,2,2,0
1496,1,306,28,8,1,2,0,3,0,0,3,3,3,0,3,4,0.5
1497,1,306,27,15,1,1,0,0,0,0,1,7,3,5,4,3,0
1498,1,306,35,1,0,2,0,2,0,1,2,2,2,2,3,2,0.5
1499,1,306,29,3,0,2,1,1,2,1,2,2,1,5,3,1,0
1500,1,306,39,8,0,1,0,1,1,0,2,2,2,5,2,1,0
1501,2,302,38,14,1,2,2,1,3,2,1,3,1,3,3,2,0
1502,2,302,40,14,0,1,0,0,0,0,0,7,1,0,2,1,0
1503,2,302,20,8,0,1,0,0,0,0,0,7,2,0,2,3,0.5
1504,2,302,57,3,0,2,2,0,0,0,2,3,2,0,3,4,0
1505,2,302,34,8,0,1,1,0,1,0,2,3,2,0,2,3,0.5
1506,2,302,36,5,0,1,0,0,2,2,3,3,2,0,2,2,0.5
1507,2,302,61,5,0,2,0,0,0,0,0,7,2,4,4,3,0.5
1508,2,302,37,14,1,1,0,0,2,2,4,3,1,3,2,2,0.5
1509,2,302,26,14,1,2,3,2,1,0,2,3,5,0,3,3,0.5
1510,2,302,55,12,1,1,2,0,0,0,2,3,1,0,3,3,0.5
1511,2,302,52,0,0,2,1,0,0,0,3,3,2,0,3,3,0
1512,2,302,29,14,1,2,0,0,0,0,0,7,4,0,4,4,0.75
1513,2,302,39,14,1,1,0,0,0,0,0,7,4,0,4,4,0.75
1514,2,302,49,3,0,2,0,1,0,0,2,3,2,0,3,3,0
1515,2,302,62,5,1,1,0,1,0,0,2,2,3,0,3,2,0.5
1516,2,302,38,8,0,1,1,0,2,0,3,2,4,2,2,2,0
1517,2,302,29,8,0,2,0,0,0,1,2,6,2,5,1,3,0.5
1518,2,302,36,12,1,1,0,0,0,0,0,7,3,0,3,3,0.25
1519,2,302,41,18,1,2,0,0,0,0,0,7,3,0,3,2,0.5
1520,2,302,37,12,0,2,0,0,0,0,1,7,4,0,4,4,0.75
1521,2,302,45,14,1,1,0,0,0,0,1,7,4,0,3,4,0.25
1522,2,302,66,12,0,1,0,0,0,0,1,7,4,4,3,2,0.75
1523,2,302,46,5,0,2,3,3,4,3,4,5,1,0,1,2,0
1524,2,302,41,5,0,1,0,0,0,0,0,7,4,0,3,4,0.5
1525,2,302,27,8,0,2,0,0,0,0,2,3,4,3,3,4,0.5
1526,2,302,38,12,1,1,0,0,0,0,4,3,1,0,3,1,0.5
1527,2,302,31,5,0,2,4,1,2,1,4,5,1,0,1,2,0.5
1528,2,302,38,12,1,2,0,0,0,0,1,7,2,0,4,4,0
1529,2,302,68,12,0,1,0,0,0,0,0,7,3,0,4,5,0.5
1530,2,302,37,12,0,2,0,1,2,2,3,2,1,0,3,2,0
1531,2,302,28,14,0,2,0,0,0,0,0,7,2,0,3,3,0.5
1532,2,302,35,14,1,1,0,0,1,2,2,4,3,3,3,1,0.5
1533,2,302,46,14,1,1,0,0,0,0,3,5,1,0,2,3,0
1534,2,302,24,12,1,2,1,0,1,0,1,7,2,0,3,2,0
1535,2,302,25,12,1,2,0,0,0,0,3,6,1,0,4,2,0
1536,2,302,52,14,1,1,0,0,0,0,2,2,2,0,2,1,0
1537,1,302,43,14,1,1,0,0,1,1,3,5,3,0,3,1,0
1538,1,302,44,8,0,2,0,0,0,0,2,2,3,0,3,2,0
1539,1,302,39,16,1,2,0,0,0,0,0,7,5,0,4,2,0
1540,1,302,40,14,1,1,0,0,0,0,3,3,3,0,2,2,0.5
1541,1,302,38,16,0,1,0,0,0,0,0,7,4,0,4,3,0.5
1542,1,302,34,14,1,2,0,0,0,0,0,7,4,0,4,3,0.5
1543,1,302,26,14,1,2,0,0,0,0,2,2,4,0,4,3,0
1544,2,302,30,8,0,2,0,0,2,2,3,4,2,0,2,2,0
1545,2,302,34,12,0,1,0,0,0,0,1,7,4,4,2,2,0.5
1546,2,302,50,0,0,2,2,0,0,0,2,3,2,0,1,3,0
1547,2,302,30,12,0,1,0,0,0,0,0,7,2,0,4,4,0
1548,2,302,37,8,0,1,0,0,0,0,0,7,4,0,3,4,0
1549,2,302,27,14,1,1,0,0,0,0,1,7,4,0,5,3,0
1550,2,302,30,5,0,2,0,0,2,0,2,2,2,3,3,2,0
1551,2,302,35,12,1,2,0,0,0,0,0,7,3,0,1,3,0.75
1552,2,302,48,5,0,1,0,0,0,0,1,7,3,2,2,3,0.5
1553,2,302,28,5,0,2,0,0,0,0,4,5,1,0,2,2,0.5
1554,2,302,30,16,1,1,0,0,0,0,3,5,2,2,9,2,0
1555,2,302,37,3,0,2,0,1,0,0,1,7,4,0,3,4,0
1556,2,302,42,12,0,1,0,1,0,0,1,7,4,0,4,4,0.5
1557,2,302,60,12,1,1,0,0,0,0,0,7,1,0,1,1,0
1558,2,302,26,12,0,1,0,0,0,0,0,7,3,0,2,3,0
1559,2,302,33,14,1,2,0,0,0,0,0,7,3,5,3,2,0
1560,2,302,26,8,0,2,0,0,0,0,4,6,3,0,3,3,0
1561,2,302,31,5,0,1,0,0,0,0,2,5,1,0,3,1,0
1562,2,302,41,16,1,1,0,0,0,0,0,7,4,0,4,4,0
1563,2,302,63,12,0,1,0,0,0,0,0,7,4,4,3,3,0
1564,2,302,27,8,0,2,0,0,0,0,2,2,4,0,3,3,0
1565,2,302,32,5,0,1,1,0,0,0,2,4,3,0,2,1,0.5
1566,2,302,43,8,0,2,0,0,0,0,3,5,1,0,3,2,0
1567,2,302,24,12,0,2,0,0,0,0,1,7,4,0,4,4,0.5
1568,2,302,32,5,0,1,0,0,0,0,1,7,4,0,3,4,0
1569,2,302,49,5,1,2,1,0,1,1,1,7,3,4,3,2,0
1570,2,302,29,5,0,1,3,2,1,0,3,3,2,5,2,1,0
1571,2,302,55,5,0,1,0,0,0,2,1,2,2,4,2,1,0
1572,2,302,36,8,0,2,0,0,0,0,0,7,3,0,2,4,0.5
1573,2,302,49,14,1,1,0,0,0,0,2,3,1,0,1,4,0
1574,2,302,53,3,0,2,2,1,1,2,4,6,1,0,2,1,0
1575,2,302,39,14,1,1,0,0,1,2,2,1,4,4,3,3,0
1576,2,302,21,12,1,2,0,0,1,0,2,1,1,0,3,2,0
1577,2,302,58,14,1,1,0,0,0,0,0,7,3,0,3,2,0
1578,2,302,41,14,1,1,0,0,0,0,0,7,4,0,4,4,0.5
1579,2,302,37,12,0,2,0,0,1,0,1,7,4,0,3,4,0.5
1580,2,302,56,5,1,2,0,0,0,0,1,7,3,0,3,3,0.75
1581,2,302,52,14,1,1,0,2,1,2,2,1,3,0,3,3,0
1582,2,302,35,12,0,2,2,1,1,0,2,1,3,4,2,3,0
1583,2,302,42,12,0,1,2,4,2,0,3,5,2,0,2,1,0
1584,2,302,29,14,1,1,1,2,0,0,3,3,1,0,1,1,0
1585,2,302,35,8,0,2,0,3,2,0,2,3,3,0,3,3,0
1586,2,302,42,14,1,1,0,0,1,0,1,7,4,9,3,3,0
1587,2,302,35,12,0,2,0,0,0,0,1,7,4,0,4,4,0
1588,2,302,31,14,1,2,0,1,0,0,0,7,3,0,3,3,0.5
1589,2,302,66,12,1,1,0,2,1,0,2,-1,4,4,4,3,0
1590,1,302,32,16,1,2,0,1,2,0,1,3,3,0,3,3,0.75
1591,1,302,25,14,1,2,0,1,2,2,3,4,1,4,1,3,0
1592,1,302,33,8,0,1,0,2,0,0,0,5,2,0,3,4,0
1593,1,302,60,3,0,2,0,3,0,0,4,3,3,2,3,2,0
1594,1,302,38,14,1,1,0,0,0,0,0,7,4,0,3,4,0
1595,1,302,27,16,1,1,0,0,0,0,0,7,5,0,5,5,0
1596,1,302,38,14,1,2,0,0,0,0,0,7,4,0,5,3,0
1597,2,302,32,8,0,1,0,3,2,0,2,4,3,0,3,3,0
1598,2,302,46,14,1,1,0,0,0,0,0,7,4,1,4,4,0
1599,2,302,22,12,0,2,0,0,0,0,0,7,5,0,4,4,0
1600,2,302,28,12,1,2,0,0,0,0,0,7,4,4,4,3,0
1601,2,302,40,3,0,1,1,0,1,1,2,5,4,0,3,3,0
1602,2,302,28,5,0,2,1,2,2,3,4,1,2,0,2,2,0
1603,2,302,48,8,0,1,0,2,2,3,3,1,2,0,2,3,0
1604,2,302,99,5,0,1,0,0,0,0,0,7,2,0,2,1,0
1605,2,302,43,14,1,2,0,2,2,0,1,4,2,0,2,2,0
1606,2,302,40,16,1,2,0,0,0,0,0,7,4,0,4,2,0
1607,2,302,62,0,0,1,2,2,2,0,4,3,3,0,3,3,0
1608,2,302,46,5,1,1,1,0,2,0,1,3,2,0,2,2,0
1609,2,302,42,14,1,2,0,0,0,0,0,7,4,0,4,4,0
1610,2,302,58,3,0,2,0,2,1,2,3,2,2,0,4,2,0
1611,2,302,25,12,0,1,0,0,0,0,0,7,4,0,4,3,0.5
1612,2,302,42,12,0,1,0,0,1,0,2,4,2,3,2,3,0
1613,2,302,52,5,0,2,0,0,0,0,1,7,3,1,4,3,0
1614,2,302,24,5,1,1,0,0,0,0,0,7,2,0,2,4,0
1615,2,302,44,14,1,1,0,1,0,0,1,7,4,0,3,4,0.5
1616,2,302,52,12,0,2,1,0,0,1,0,7,9,4,2,3,0.5
1617,2,302,41,5,0,1,2,1,2,0,3,4,1,5,1,1,0
1618,2,302,33,15,1,2,0,0,0,1,2,2,3,0,3,2,0
1619,2,302,29,8,0,1,0,0,0,0,0,7,4,0,9,4,0.75
1620,2,302,32,5,0,2,0,0,0,0,3,5,2,0,2,1,0
1621,2,302,43,12,0,1,2,2,1,0,2,3,2,0,2,2,0
1622,2,302,27,12,0,2,1,0,1,0,1,7,4,0,3,4,0.5
1623,2,302,33,5,0,1,1,0,1,2,1,2,3,4,3,3,0.5
1624,2,302,37,18,1,2,0,2,0,4,1,9,4,0,2,4,0
1625,1,302,71,12,1,1,0,0,0,0,0,7,3,0,3,4,0
1626,1,302,35,12,0,2,1,0,0,0,2,5,3,0,2,1,0
1627,1,302,43,16,1,1,0,0,0,0,0,7,3,0,4,4,0
1628,1,302,18,0,0,2,2,0,0,0,3,3,1,0,1,3,0
1629,1,302,42,14,0,1,0,1,0,0,1,7,4,0,4,4,0
1630,1,302,34,14,1,2,0,1,0,0,0,7,4,0,4,4,0.5
1631,1,302,68,14,0,1,0,0,0,0,0,7,3,5,3,3,0
1632,1,302,56,3,0,2,1,0,1,0,0,7,3,5,3,3,0
1633,2,302,33,1,0,2,3,4,4,4,3,6,2,0,1,1,0.5
1634,2,302,40,0,0,1,3,4,4,0,3,6,1,0,1,1,0.5
1635,2,302,23,0,0,2,3,3,3,3,3,5,1,0,2,1,0.5
1636,2,302,38,12,0,2,1,1,1,0,0,7,4,0,3,4,0
1637,2,302,36,1,0,2,4,4,3,3,4,5,1,0,1,1,0.5
1638,2,302,29,12,0,1,3,4,4,0,3,6,1,0,1,1,0.5
1639,2,302,30,0,0,2,2,2,2,0,4,4,4,0,1,3,0.5
1640,2,302,43,12,1,1,0,1,0,0,1,7,4,0,4,4,0
1641,2,302,29,14,1,2,0,1,0,0,1,7,4,0,3,4,0.25
1642,2,302,46,14,1,1,3,4,3,3,3,5,3,0,3,2,0.75
1643,2,302,39,3,0,2,2,3,3,2,4,5,3,0,2,2,0.75
1644,2,302,34,3,0,1,3,4,3,0,3,6,1,5,2,1,0
1645,2,302,30,1,0,2,3,4,3,0,3,6,1,0,1,1,0.5
1646,2,302,29,3,0,2,0,1,0,0,1,7,4,0,3,4,0
1647,2,302,33,12,0,1,0,1,0,0,0,7,4,0,4,4,0.5
1648,2,302,32,8,0,2,3,4,2,3,3,5,1,4,2,3,0.25
1649,1,302,57,3,0,1,0,0,0,0,1,7,2,4,2,1,0.25
1650,1,302,43,14,1,2,0,1,1,2,3,3,2,0,2,2,0.5
1651,1,302,41,12,1,2,0,0,0,0,2,5,1,0,1,1,0
1652,1,302,38,5,0,1,0,0,0,0,0,7,5,0,5,5,0.75
1653,1,302,45,12,1,1,0,0,1,2,3,3,2,0,3,2,0.5
1654,1,302,28,12,0,2,2,1,1,1,2,3,2,0,2,4,0.5
1655,1,302,38,3,0,1,2,4,2,3,4,6,3,0,4,1,0.5
1656,1,302,31,3,0,2,0,0,0,0,0,7,4,4,3,3,0.75
1657,1,302,38,12,0,1,0,0,0,0,3,5,5,0,3,1,0.5
1658,1,302,24,5,1,1,0,0,0,0,0,7,3,0,3,3,0.75
1659,1,302,52,3,0,2,0,0,0,0,0,7,2,0,3,3,0.75
1660,1,302,44,12,0,1,3,4,3,2,3,5,2,0,1,2,0.75
1661,1,302,48,12,0,1,0,1,2,2,2,4,2,0,3,1,0.75
1662,1,302,38,5,0,2,1,2,2,3,3,4,4,3,3,2,0.25
1663,1,302,48,12,0,2,0,0,0,0,0,7,2,0,2,1,0.75
1664,1,302,50,3,0,2,0,0,0,2,2,2,2,5,4,2,0.25
1665,1,302,29,16,0,1,2,0,0,0,2,2,5,4,4,4,0.75
1666,1,302,66,12,0,1,0,3,2,3,2,3,3,0,4,2,0.5
1667,1,302,21,8,0,2,2,4,3,2,3,2,2,0,4,3,0
1668,1,302,28,16,1,2,1,0,0,1,1,7,4,2,4,3,0.5
1669,1,302,36,18,1,1,0,0,0,0,0,7,4,4,4,2,0.75
1670,1,302,33,12,0,1,1,0,2,0,2,3,4,0,3,4,0.75
1671,1,302,25,12,1,2,1,1,2,1,1,3,4,0,3,4,0.75
1672,1,302,28,3,0,2,0,4,2,3,4,5,1,0,3,1,0.5
1673,1,302,29,12,0,1,0,4,1,3,3,5,4,0,4,4,0.5
1674,1,302,40,8,0,2,0,0,2,0,2,4,2,0,3,2,0.75
1675,1,302,58,5,0,1,0,0,1,0,2,5,4,0,3,3,0.75
1676,1,302,40,5,0,2,1,0,3,0,2,2,1,0,2,1,0.75
1677,1,302,33,8,0,1,0,2,2,0,2,1,3,0,4,2,0.75
1678,1,302,32,5,0,1,1,3,3,0,3,5,2,0,3,1,0.75
1679,1,302,27,18,1,2,0,0,0,0,0,7,4,5,4,3,0.5
1680,1,302,30,8,0,2,1,2,0,2,3,5,3,0,3,2,0.5
1681,1,302,38,18,1,1,0,0,0,0,1,7,5,0,3,2,0.5
1682,2,302,55,5,0,1,1,4,0,4,2,2,2,0,1,1,0.5
1683,2,302,52,5,0,2,0,4,0,4,2,3,3,4,3,2,0
1684,2,302,77,5,0,1,3,0,3,0,3,5,5,0,1,1,0
1685,2,302,56,3,0,2,0,0,0,0,3,5,1,0,1,1,0.75
1686,2,302,45,5,1,1,0,0,0,0,0,7,4,0,3,2,0.25
1687,2,302,27,14,0,1,0,4,2,0,1,5,4,0,2,4,0.75
1688,2,302,47,12,1,2,0,3,1,0,2,5,2,0,5,2,0.5
1689,2,302,87,0,0,1,1,3,1,2,1,3,1,4,2,1,0
1690,2,302,26,12,0,2,1,2,0,0,2,3,1,4,2,2,0.5
1691,2,302,30,5,0,2,1,4,0,0,3,5,1,0,1,1,0
1692,2,302,29,5,0,1,0,4,0,0,4,5,1,0,1,1,0
1693,2,302,57,5,0,2,2,3,1,0,2,3,4,0,4,2,0.25
1694,2,302,76,0,1,2,1,4,2,0,3,5,4,0,4,1,0.5
1695,2,302,24,5,0,1,0,4,2,2,3,6,2,0,4,1,0
1696,2,302,39,8,0,2,2,4,2,0,3,4,2,3,1,1,0
1697,2,302,37,5,0,1,0,1,0,0,2,3,2,3,1,2,0.5
1698,2,302,46,14,0,2,0,0,0,0,0,7,3,0,3,5,0.5
1699,2,302,58,0,0,1,1,0,2,2,3,5,1,0,1,1,0.5
1700,2,302,53,5,0,1,2,2,2,2,2,4,2,0,2,2,0
1701,2,302,31,5,0,2,2,3,1,3,4,3,4,0,4,1,0.5
1702,2,302,73,0,0,1,0,3,2,3,4,6,2,0,4,4,0.25
1703,2,302,49,5,0,2,3,4,2,3,4,5,1,0,1,1,0.5
1704,2,302,40,3,1,1,2,2,2,0,3,3,4,0,2,2,0.25
1705,2,302,38,12,1,2,2,2,2,0,3,3,4,0,2,2,0.25
1706,2,302,71,3,0,1,1,4,3,0,1,4,1,2,1,2,0.5
1707,2,302,30,12,1,2,2,4,3,2,0,6,1,4,1,1,0.25
1708,2,302,26,12,0,1,0,4,0,0,4,5,1,0,1,3,0.5
1709,2,302,84,3,1,1,3,4,3,3,4,6,1,0,1,1,0
1710,2,302,44,3,0,2,1,2,3,4,3,3,1,3,1,1,0.25
1711,2,302,46,12,1,1,0,0,0,0,0,7,2,0,2,4,0.25
1712,2,302,36,12,0,2,0,0,0,0,0,7,2,0,4,1,0.25
1713,2,302,32,5,0,1,4,4,2,2,3,1,4,0,3,2,0.25
1714,2,302,37,12,0,2,0,4,1,0,3,6,3,0,3,3,0.25
1715,2,302,38,16,1,2,1,2,3,2,1,4,2,4,2,2,0.25
1716,2,302,38,8,0,1,2,3,2,0,2,4,1,3,2,2,0
1717,2,302,40,5,0,1,0,0,0,0,0,7,2,0,9,1,0.5
1718,2,302,30,14,1,2,0,2,0,0,0,3,4,0,4,4,0
1719,2,302,40,5,0,1,2,3,2,2,2,3,2,0,3,2,0
1720,2,302,68,5,0,1,1,3,2,3,1,2,1,0,1,2,0
1721,2,302,25,14,0,2,1,4,2,2,3,1,2,0,3,4,0
1722,2,302,31,8,0,1,2,1,1,2,1,4,3,3,4,2,0
1723,2,302,37,5,0,2,1,3,1,2,1,3,1,0,3,1,0.75
1724,2,302,49,14,1,1,0,0,0,0,0,7,2,0,4,3,0.75
1725,2,302,42,3,0,1,1,3,1,3,4,5,2,0,2,2,0.5
1726,2,302,68,0,0,2,0,4,3,0,4,6,4,0,4,1,0.25
1727,2,302,42,14,1,2,0,3,0,0,3,4,1,3,1,1,0.25
1728,2,302,25,5,0,1,0,4,0,0,3,6,1,2,1,1,0.5
1729,2,302,63,3,0,1,3,3,2,0,4,5,1,0,1,1,0.25
1730,2,302,24,12,0,2,0,0,0,0,0,7,4,5,3,3,0.75
1731,2,302,25,5,0,1,2,0,0,0,2,3,2,0,2,4,0.5
1732,2,302,32,3,0,2,0,3,0,1,2,2,2,0,3,1,0.5
1733,2,302,43,3,1,1,0,4,0,0,2,6,3,0,3,3,0.5
1734,2,302,35,8,1,1,2,3,2,1,2,5,2,5,2,1,0.5
1735,2,302,26,12,1,2,0,2,0,0,0,5,1,0,4,3,0.25
1736,2,302,28,5,1,1,0,4,0,0,0,6,1,0,1,1,0.5
1737,2,302,46,15,1,1,0,0,0,0,1,7,2,0,3,4,0.5
1738,2,302,39,12,0,2,2,3,2,2,2,4,2,0,2,2,0.5
1739,2,302,39,3,1,1,3,4,3,3,4,5,1,0,1,1,0.5
1740,2,302,38,3,0,2,1,2,3,3,3,3,1,2,3,2,0.75
1741,1,302,28,14,1,2,3,2,3,1,4,4,3,0,9,1,0
1742,1,302,68,5,0,1,0,0,0,0,0,7,1,0,1,3,0.25
1743,1,302,58,3,1,2,0,3,0,0,4,5,3,0,3,2,0.5
1744,1,302,43,12,1,2,1,1,0,0,1,7,4,0,3,4,0.75
1745,1,302,49,5,0,1,0,3,1,3,2,5,4,0,4,2,0
1746,1,302,25,14,1,2,2,4,0,1,2,5,5,0,5,4,0
1747,2,302,62,3,0,1,3,4,2,0,4,5,2,0,2,1,0
1748,2,302,41,8,0,2,2,2,3,2,3,3,1,0,1,1,0.5
1749,2,302,-1,3,0,2,3,3,3,0,3,5,1,0,5,4,0
1750,2,302,28,3,0,1,2,4,3,0,4,3,1,0,1,4,0
1751,2,302,19,8,1,1,2,2,1,0,1,3,4,0,4,2,0.75
1752,2,302,70,0,1,1,2,4,3,4,3,5,3,0,3,2,0.75
1753,2,302,28,12,1,2,0,0,0,0,3,3,2,0,5,1,0.5
1754,2,302,46,8,0,1,0,3,0,0,2,6,4,5,3,3,0
1755,2,302,29,5,0,2,1,1,1,0,2,3,4,0,3,1,0.75
1756,2,302,40,5,1,1,2,3,2,0,0,3,2,0,3,2,0.5
1757,2,302,51,3,1,1,2,3,2,2,3,5,2,0,3,2,0
1758,2,302,26,12,1,2,1,3,0,3,3,5,3,0,3,2,0.75
1759,2,302,32,8,1,2,2,2,2,2,2,2,5,0,3,1,0.5
1760,2,302,26,14,1,1,0,0,0,0,0,7,3,0,2,2,0.75
1761,2,302,70,0,0,2,0,0,0,0,0,7,4,0,3,3,0
1762,2,302,65,3,0,1,1,3,3,1,3,1,3,1,1,1,0
1763,2,302,49,12,1,1,0,0,0,0,0,7,3,0,3,2,0
1764,2,302,53,12,1,1,0,2,2,0,0,1,4,0,3,4,0.5
1765,2,302,59,12,0,1,0,0,0,0,0,7,4,0,4,3,0
1766,2,302,19,12,1,2,0,3,0,0,0,5,2,1,2,1,0.5
1767,2,302,30,3,0,1,0,3,0,0,3,3,1,0,3,5,0.75
1768,2,302,45,5,1,2,3,0,0,0,2,3,4,0,4,1,0
1769,2,302,69,0,0,1,0,0,0,0,0,7,2,0,2,1,0
1770,2,302,25,12,0,1,1,3,2,1,2,5,3,0,3,2,0.5
1771,2,302,51,3,1,1,0,0,3,2,2,5,5,0,1,3,0
1772,2,302,54,3,1,2,2,2,2,2,2,2,1,0,1,1,0
1773,2,302,30,14,1,2,1,2,1,3,3,1,3,1,3,4,0.5
1774,2,302,21,12,1,1,0,0,0,0,0,7,5,0,3,1,0
1775,2,302,52,14,1,1,0,0,0,0,0,7,4,0,4,2,0
1776,2,302,24,12,1,2,0,0,0,0,0,7,4,0,4,1,0
1777,2,302,21,8,1,2,2,0,0,2,3,3,4,0,1,1,0.5
1778,2,302,30,5,1,2,0,0,0,0,1,7,3,0,2,1,0.5
1779,2,302,29,3,0,1,1,0,0,0,0,7,3,0,3,4,0.5
1780,2,302,23,14,1,1,0,0,0,1,1,7,2,0,2,3,0.75
1781,2,302,30,12,0,2,0,0,2,0,2,4,4,5,3,3,0.75
1782,2,302,40,5,0,2,0,0,0,0,0,7,4,0,2,3,0.5
1783,2,302,42,5,1,1,0,1,0,0,1,7,3,0,5,1,0.75
1784,2,302,32,3,0,1,3,3,2,2,3,4,2,0,2,2,0
1785,2,302,26,12,1,2,1,2,2,1,3,5,2,0,2,4,0
1786,2,302,33,8,0,2,3,0,0,0,3,5,2,0,2,1,0.5
1787,1,302,60,12,0,1,0,0,0,0,1,7,3,0,3,3,0.75
1788,1,302,31,8,1,2,0,0,2,0,2,2,4,0,3,1,0.25
1789,1,302,53,3,1,1,0,0,2,0,2,1,1,0,2,1,0.5
1790,1,302,50,12,1,1,0,0,2,0,2,2,3,0,3,2,0.25
1791,1,302,27,3,0,2,1,0,2,2,2,4,3,0,3,2,0
1792,2,302,21,12,0,1,1,0,0,3,2,3,2,5,2,1,0.5
1793,2,302,44,12,0,2,0,0,0,3,4,5,1,0,3,1,0
1794,2,302,61,12,1,1,0,0,0,0,0,7,4,2,4,1,0
1795,2,302,45,14,1,1,0,0,0,0,2,3,5,0,3,3,0.5
1796,2,302,37,5,0,1,0,0,0,0,2,4,1,0,3,2,0.5
1797,1,300,41,12,0,1,0,0,0,0,1,7,4,0,3,3,0.5
1798,1,300,35,12,1,1,0,0,0,1,1,7,4,0,3,4,0.75
1799,1,300,44,8,0,2,1,1,2,1,3,3,1,0,3,1,0.5
1800,1,300,33,3,0,2,0,1,1,0,3,5,2,0,2,2,0
1801,1,300,40,5,1,1,0,0,0,0,1,7,2,0,3,4,0.5
1802,1,300,45,14,1,2,3,3,2,2,3,5,2,0,2,1,0
1803,1,300,32,12,1,1,2,0,0,2,2,3,3,0,3,2,0.5
1804,1,300,28,12,0,2,0,0,0,0,0,7,4,0,3,2,0.5
1805,1,300,21,3,0,2,0,0,2,0,3,3,4,0,3,1,0.75
1806,1,300,38,12,1,1,0,0,2,1,3,3,1,0,1,1,0
1807,1,300,24,14,1,1,0,4,2,1,1,5,2,0,3,1,0.25
1808,1,300,30,12,1,1,0,0,1,0,0,7,4,0,4,4,0.5
1809,1,300,57,8,1,2,0,2,0,0,0,3,3,0,2,2,0.75
1810,1,300,29,3,0,2,2,3,0,0,4,5,2,0,2,2,0.5
1811,1,300,26,12,0,1,0,1,1,0,1,7,2,0,3,2,0
1812,1,300,63,5,1,2,0,0,0,0,0,7,4,0,4,1,0.5
1813,1,300,57,18,1,1,0,0,0,0,0,7,2,0,4,1,0
1814,1,300,19,12,1,1,0,1,0,0,2,4,2,2,3,2,0.5
1815,1,300,50,14,1,2,0,0,0,0,0,7,4,3,3,3,0.75
1816,1,300,27,18,0,2,0,0,0,0,1,7,4,0,3,4,0.75
1817,1,300,33,8,0,2,2,4,4,4,3,3,1,0,1,2,0.5
1818,1,300,28,5,0,2,1,0,1,0,2,3,2,0,3,4,0
1819,1,300,21,12,1,1,0,0,0,0,1,7,1,0,3,4,0.5
1820,1,300,28,12,1,1,0,2,0,0,2,5,5,2,4,4,0.5
1821,1,300,31,14,1,1,0,2,0,2,2,2,3,0,4,4,0.75
1822,1,300,19,14,1,2,1,4,1,0,2,2,3,0,4,4,0
1823,1,300,30,8,0,2,0,0,0,0,1,7,3,0,3,3,0.5
1824,1,300,47,18,1,1,0,0,0,0,0,7,5,0,4,2,0.75
1825,1,300,23,14,0,1,2,0,0,2,2,2,4,0,3,3,0.5
1826,1,300,34,18,1,2,0,0,0,0,0,7,4,0,2,2,0.5
1827,1,300,31,5,0,1,1,0,1,0,0,7,3,0,3,5,0.5
1828,1,300,35,12,0,2,1,0,0,0,0,7,3,0,3,2,0
1829,1,300,46,14,1,2,0,0,0,0,0,7,2,0,1,2,0
1830,1,300,35,16,0,1,3,1,4,1,1,5,1,1,2,1,0.75
1831,1,300,35,5,0,2,1,0,4,0,2,1,3,0,3,3,0.25
